Title,Trivia,Words
Watering and Irrigation,"Sprinkler systems can be programmed to water gardens automatically at efficient times of day.

A quality garden hose is rated by both its diameter and its resistance to kinking.

Drip irrigation delivers water slowly and directly to plant roots, wasting far less than overhead sprinklers.

A nozzle's spray pattern can often be adjusted from a fine mist to a strong, focused jet.

A rain barrel or reservoir lets gardeners store and reuse water collected from rooftops.

Soaker hoses release water gradually along their entire length through thousands of tiny pores.

A timer can automate a watering system so gardens are watered consistently even when no one's home.

Rainwater is naturally free of the chlorine and minerals often found in tap water.

Overwatering is one of the most common mistakes new gardeners make, often causing root problems.

Drought-tolerant plants have adapted to survive extended periods with very little available water.

Checking soil moisture before watering helps prevent both overwatering and underwatering.

A spigot, or outdoor faucet, is usually the starting point for a garden's entire watering setup.

A shutoff valve lets gardeners control water flow to different parts of an irrigation system independently.

A cistern collects and stores large volumes of rainwater, historically a critical water source before modern plumbing.",SPRINKLER,HOSE,DRIP,NOZZLE,RESERVOIR,SOAKER,TIMER,RAINWATER,OVERWATER,DROUGHT,MOISTURE,SPIGOT,VALVE,CISTERN
Garden Structures,"A trellis gives climbing plants like vines and beans a structure to grow up instead of sprawling.

An arbor typically frames an entryway or path, often draped with climbing roses or vines.

A pergola provides partial shade with an open, slatted roof structure supported by posts or columns.

Greenhouses trap heat and sunlight, letting gardeners grow plants outside their normal outdoor season.

A gazebo offers a fully roofed, open-sided shelter, often used as a garden's central gathering spot.

Garden fences can serve as decoration, wind protection, or a barrier to keep animals out.

A garden shed provides dedicated storage for tools, pots, and supplies close to where they're used.

A cold frame acts like a mini unheated greenhouse, protecting young plants from frost using sunlight alone.

Planters let gardeners grow plants above ground level, useful on patios or where soil quality is poor.

Stakes support tall or heavy plants like tomatoes so their stems don't bend or break.

An obelisk-shaped support gives climbing plants a tall, narrow structure to twine around.

An archway can mark a transition between different garden rooms or frame a scenic view.

A birdhouse gives cavity-nesting birds a safe place to raise their young in the garden.

A well-planned walkway guides visitors through a garden while protecting planting beds from foot traffic.",TRELLIS,ARBOR,PERGOLA,GREENHOUSE,GAZEBO,FENCE,SHED,COLDFRAME,PLANTER,STAKE,OBELISK,ARCHWAY,BIRDHOUSE,WALKWAY
Seeds and Propagation,"A seed contains a tiny embryonic plant along with a store of food to fuel its first growth.

Germination begins when a seed absorbs water and its embryo starts to grow.

A seedling is a young plant in its earliest stage of growth after germination.

Taking a cutting from an existing plant lets gardeners grow a genetically identical new plant.

Grafting joins tissue from two different plants so they grow together as one.

Dividing an overgrown perennial creates several new plants and helps rejuvenate its growth.

Rootstock is the root system a fruit tree variety is often grafted onto for hardiness or size control.

Dormant seeds can remain viable for years, waiting for the right conditions to germinate.

A sprout is the very first visible growth to emerge once a seed germinates.

Pollination transfers pollen between flowers, allowing plants to produce seeds and fruit.

Hybrid seeds are produced by intentionally cross-pollinating two different plant varieties.

Heirloom seeds come from open-pollinated plant varieties passed down for generations, breeding true from year to year.

Seed viability naturally declines over time, so older seeds germinate less reliably.

Stratifying seeds in cold, moist conditions mimics winter and can trigger some species to germinate.",SEED,GERMINATE,SEEDLING,CUTTING,GRAFT,DIVISION,ROOTSTOCK,DORMANT,SPROUT,POLLINATE,HYBRID,HEIRLOOM,VIABILITY,STRATIFY
Lawn Care,"A mower with sharp blades cuts grass cleanly instead of tearing it, keeping the lawn healthier.

Turf refers to the layer of grass and the soil held together by its roots.

Thatch is a layer of dead grass and roots that can build up between the soil and living grass.

Aerating a lawn relieves soil compaction, helping water, air, and nutrients reach grass roots.

Overseeding fills in thin or bare patches by spreading new grass seed over an existing lawn.

Fertilizing at the right time of year gives lawns the nutrients they need for dense, green growth.

Sod is pre-grown turf that can be installed for an instant lawn instead of waiting for seed to grow.

Leaving grass clippings on the lawn after mowing can return nutrients back into the soil.

A mower blade should be sharpened regularly to avoid shredding grass tips and stressing the lawn.

Dethatching removes built-up dead plant material so grassroots can access water and nutrients more easily.

Crabgrass is a fast-spreading warm-season weed that thrives in thin, stressed lawns.

Irrigating deeply but less frequently encourages grass roots to grow stronger and deeper.

Dandelions have deep taproots that make them notoriously difficult to fully remove from a lawn.

A healthy lawn helps prevent soil erosion and can cool the surrounding air on hot days.",MOWER,TURF,THATCH,AERATE,OVERSEED,FERTILIZE,SOD,CLIPPING,BLADE,DETHATCH,CRABGRASS,IRRIGATE,DANDELION,LAWN
Houseplants,"Pothos is prized as a beginner-friendly houseplant that tolerates low light and irregular watering.

Philodendrons are popular houseplants partly because they can thrive across a range of indoor light levels.

Succulents store water in their thick leaves, letting them tolerate infrequent watering.

Ferns generally prefer high humidity, which is why they're often grown successfully in bathrooms.

Ivy is a fast-growing vining plant often trained to climb or trail from hanging baskets.

Monstera plants develop their signature leaf holes, called fenestrations, as the plant matures.

Orchids are often grown in bark or moss instead of regular potting soil, mimicking their natural growing conditions.

Begonias grown indoors are prized for their colorful, often asymmetrical leaves as much as their flowers.

Peperomia plants are compact and come in a wide range of leaf textures and patterns.

Dracaena plants are popular for their architectural, strappy leaves and tolerance of indoor conditions.

Aloe vera gel from its leaves has long been used to soothe minor burns and skin irritation.

Ficus trees are a common indoor choice but can drop leaves if moved or exposed to drafts.

Cactus plants generally need much less frequent watering indoors than most other houseplants.

Bromeliads often form a central ""cup"" that collects water in their natural rainforest habitat.",POTHOS,PHILODENDRON,SUCCULENT,FERN,IVY,MONSTERA,ORCHID,BEGONIA,PEPEROMIA,DRACAENA,ALOE,FICUS,CACTUS,BROMELIAD
Succulents and Cacti,"Saguaro cacti grow extremely slowly and can take decades before growing their first side arm.

Echeveria succulents form neat, symmetrical rosettes that make them popular in succulent arrangements.

Agave plants often live for many years before flowering just once and then dying.

Aloe plants store water in thick, gel-filled leaves adapted for arid conditions.

Jade plants can live for decades and are sometimes passed down as houseplants between generations.

Sedum varieties range from low groundcovers to taller upright types, all valued for drought tolerance.

Barrel cacti tend to lean slightly toward the sun as they grow.

Haworthia plants often have translucent ""windows"" on their leaf tips to help capture light underground in the wild.

Kalanchoe is popular for its clusters of small, long-lasting flowers atop fleshy leaves.

Yucca plants have stiff, sword-shaped leaves and can survive in poor, dry soil.

Opuntia, or prickly pear, produces edible pads and fruit alongside its sharp spines.

Lithops are nicknamed ""living stones"" because they closely resemble the pebbles among which they grow.

A cactus's spines are modified leaves that also help reduce water loss.

Many succulents form a tight rosette shape that helps shade their own center and reduce water evaporation.",SAGUARO,ECHEVERIA,AGAVE,ALOE,JADE,SEDUM,BARREL,HAWORTHIA,KALANCHOE,YUCCA,OPUNTIA,LITHOPS,SPINE,ROSETTE
Roses,"Hybrid tea roses are known for producing large, classic single blooms on long stems, popular for cut flowers.

Climbing roses can be trained along fences, trellises, and arbors to grow many feet upward.

Shrub roses tend to be hardier and lower-maintenance than many other rose types.

Floribunda roses produce blooms in clusters rather than one flower per stem.

A rose's thorns are technically called prickles, since they grow from the outer layer of the stem.

Rose petals are edible and are sometimes used in teas, syrups, and desserts.

A rose bloom typically opens gradually over several days from a tightly wrapped bud.

A rosebud is the tightly furled early stage of a flower before its petals open.

Rose hips, the fruit left after petals fall, are rich in vitamin C and used in teas and jams.

Fragrance varies enormously between rose varieties, with some modern types bred more for color than scent.

A rose cane is one of its main woody stems, which is pruned back to encourage new growth.

Roses are commonly propagated by grafting a chosen variety onto hardier rootstock.

Deadheading spent rose blooms often encourages the bush to keep producing new flowers.

There are thousands of named rose varieties, ranging from tiny miniatures to towering climbers.",HYBRID,CLIMBING,SHRUB,FLORIBUNDA,THORN,PETAL,BLOOM,BUD,HIP,FRAGRANCE,CANE,GRAFT,DEADHEAD,VARIETY
Trees and Shrubs,"Oak trees can live for several hundred years and support an enormous number of wildlife species.

Maple trees are the source of the sap used to make maple syrup.

Birch trees are known for their distinctive white, papery bark that peels in thin layers.

Willow trees are fast-growing and often planted near water, where their roots help control erosion.

Magnolias are among the most ancient flowering plant lineages still alive today.

Juniper shrubs are valued in landscaping for staying green through winter and tolerating poor soil.

Boxwood is a classic choice for clipped, formal hedges because it responds well to frequent trimming.

Holly shrubs are known for their glossy, spiny leaves and bright red winter berries.

Lilac shrubs are prized for their fragrant purple or white blooms in spring.

Forsythia is often one of the very first shrubs to bloom, signaling the start of spring with bright yellow flowers.

Spirea shrubs produce dense clusters of small flowers and are valued for their low-maintenance nature.

Dogwood trees produce distinctive four-petaled flowers in spring, followed by berries favored by birds.

Elm trees were once widely planted as street trees before Dutch elm disease devastated many populations.

Spruce trees have stiff, sharp needles attached individually to the branch, unlike the softer needles of firs.",OAK,MAPLE,BIRCH,WILLOW,MAGNOLIA,JUNIPER,BOXWOOD,HOLLY,LILAC,FORSYTHIA,SPIREA,DOGWOOD,ELM,SPRUCE
Garden Design,"Symmetry in garden design creates a formal, orderly feeling by mirroring elements on either side of a central line.

A focal point draws the eye and gives a garden a clear visual anchor, like a specimen tree or sculpture.

Garden borders frame planting beds and help define the edges of a space.

A well-planned pathway guides visitors through a garden while protecting the surrounding plants.

A garden's overall layout determines how different areas and features relate to one another.

Mixing leaf textures, from fine and feathery to broad and glossy, adds visual interest even without flowers.

Color theory helps gardeners choose plant combinations that either harmonize or create striking contrast.

Scale considers how the size of plants and structures relates to the overall space and each other.

Balance in garden design doesn't require symmetry -- it can also come from thoughtfully placed asymmetry.

Repeating certain plants or colors throughout a garden helps tie separate areas together visually.

A hedge or wall can serve as a backdrop that makes brighter plants in front stand out.

A framed vista draws the eye toward a distant view, whether natural scenery or a garden feature.

A limited color palette often reads as more sophisticated than planting every color at once.

Choosing a unifying theme, like a Mediterranean or cottage style, helps guide every design decision.",SYMMETRY,FOCUS,BORDER,PATHWAY,LAYOUT,TEXTURE,COLOR,SCALE,BALANCE,REPETITION,BACKDROP,VISTA,PALETTE,THEME
Fertilizing and Feeding,"Well-aged animal manure adds organic matter and nutrients to garden soil, but fresh manure can burn plant roots.

Granular fertilizers release their nutrients gradually as they break down in the soil.

Liquid fertilizers are absorbed quickly, making them useful for giving plants a fast nutrient boost.

Organic fertilizers come from plant or animal sources and typically feed soil life as well as plants.

Synthetic fertilizers are manufactured to deliver specific, precisely measured nutrient ratios.

Slow-release fertilizers are coated so their nutrients become available gradually over weeks or months.

Top-dressing spreads a thin layer of compost or fertilizer directly onto the soil surface around existing plants.

Foliar feeding applies liquid nutrients directly to a plant's leaves for rapid absorption.

Bone meal is a slow-release organic fertilizer especially valued for its phosphorus content.

Fish emulsion is a liquid organic fertilizer made from processed fish byproducts.

Garden lime raises soil pH, making acidic soil less sour for plants that prefer neutral conditions.

Gypsum can improve heavy clay soil structure without significantly changing its pH.

A balanced fertilizer supplies roughly equal amounts of the three primary plant nutrients.

Vermicompost is nutrient-rich compost produced with the help of earthworms digesting organic matter.",MANURE,GRANULAR,LIQUID,ORGANIC,SYNTHETIC,RELEASE,TOPDRESS,FOLIAR,BONEMEAL,EMULSION,LIME,GYPSUM,BALANCED,VERMICOMPOST
Gardening Through the Seasons,"As soil begins to thaw in early spring, it becomes workable again after being frozen solid all winter.

Many spring bulbs are among the first plants to bloom once the weather starts warming.

Fruit generally ripens fastest during the warm, sunny days of mid-to-late summer.

Harvest time varies enormously by crop, from quick spring radishes to fall's winter squash.

Dormancy lets many plants survive winter's cold by essentially pausing their growth until spring.

Transplanting seedlings outdoors is best timed to avoid the last expected frost of spring.

Acclimating seedlings gradually to outdoor conditions before transplanting helps them avoid stress and shock.

Tender plants that can't survive freezing temperatures must be brought indoors to overwinter.

Succession planting means sowing new crops every few weeks for a continuous harvest all season.

Rotating where crops are planted each year helps prevent soil-borne diseases from building up.

Perennial plants live for multiple years, regrowing from the same roots each season.

Annual plants complete their entire life cycle, from seed to death, within a single year.

Biennial plants take two years to complete their life cycle, usually flowering only in the second year.

A plant's hardiness rating indicates the coldest winter temperatures it can typically survive.",THAW,BLOOM,RIPEN,HARVEST,DORMANCY,TRANSPLANT,ACCLIMATE,OVERWINTER,SUCCESSION,ROTATION,PERENNIAL,ANNUAL,BIENNIAL,HARDINESS
Butterfly and Wildlife Gardens,"Milkweed is the only plant monarch butterfly caterpillars are able to eat.

Flowers produce nectar specifically to attract and reward the pollinators that visit them.

A host plant is one a particular insect species needs in order to lay eggs and complete its life cycle.

Inside a chrysalis, a caterpillar undergoes a dramatic transformation into a butterfly.

A larva is an insect's early life stage, dramatically different in form from the adult it will become.

Monarch butterflies undertake one of the longest known insect migrations, traveling thousands of miles each year.

Swallowtail butterflies are named for the pointed, tail-like extensions on their hind wings.

A birdbath gives birds a reliable water source for both drinking and bathing.

A well-stocked bird feeder can attract a wide variety of species to a garden year-round.

Creating habitat with native plants gives local wildlife the food and shelter they've adapted to rely on.

A wildlife sanctuary garden is planted specifically to support and protect local birds, insects, and small animals.

Moths, like butterflies, typically spend time inside a protective cocoon during their transformation.

Bird migration patterns are closely tied to the seasonal availability of food sources like insects and berries.

Pollinator populations worldwide benefit from gardens that avoid pesticides and offer a variety of blooming plants.",MILKWEED,NECTAR,HOST,CHRYSALIS,LARVA,MONARCH,SWALLOWTAIL,BIRDBATH,FEEDER,HABITAT,SANCTUARY,COCOON,MIGRATION,POLLINATOR
Companion Planting,"Marigolds are commonly planted alongside vegetables because their scent is thought to help repel certain pests.

Nasturtiums are often used as a ""trap crop,"" luring pests away from more valuable vegetables nearby.

Borage draws in extra pollinators, and a controlled study found strawberries planted near it yielded noticeably more fruit.

Chamomile is sometimes called a ""physician plant"" for its old reputation of improving the health of nearby crops.

Basil is traditionally planted near tomatoes, a pairing gardeners have used for generations.

Dill can attract beneficial predatory insects that help control pests on nearby vegetables.

Carrots and onions are often paired because each plant's scent may help mask the other from pests.

Beans, along with corn and squash, form the traditional ""Three Sisters"" planting method used by Indigenous farmers.

Corn provides a natural support structure for climbing bean vines to grow up in companion plantings.

Squash's broad leaves shade the soil, helping to suppress weeds around companion-planted corn and beans.

Interplanting different crops together can make more efficient use of garden space and confuse pest insects.

Some companion plants are chosen specifically to repel insects that would otherwise damage nearby crops.

Other companion plants work by attracting beneficial insects that prey on common garden pests.

The overall synergy between well-chosen companion plants can improve garden health more than growing each crop alone.",MARIGOLD,NASTURTIUM,BORAGE,CHAMOMILE,BASIL,DILL,CARROT,BEAN,CORN,SQUASH,INTERPLANT,REPEL,ATTRACT,SYNERGY
Flower Bulbs,"Tulip bulbs are planted in fall so they can experience the cold winter needed to trigger spring blooming.

Daffodils contain a natural toxin that keeps squirrels and deer from eating the bulbs.

Crocuses are often among the very first flowers to bloom, sometimes even pushing up through snow.

Hyacinths are prized for their powerful fragrance, produced by densely packed flower spikes.

Bearded iris rhizomes should be planted with their top partly exposed above the soil surface.

True lilies grow from scaly bulbs and are unrelated to daylilies despite the similar name.

Gladiolus spikes can grow several feet tall, with flowers opening gradually from the bottom up.

Amaryllis bulbs are popular for winter forcing, producing enormous blooms indoors during the colder months.

Allium flowers form striking round flower clusters and belong to the same family as onions and garlic.

Anemone flowers come in both fall-planted and spring-planted types, depending on the variety.

Ranunculus plants grow from small claw-shaped corms and produce some of the most densely petaled blooms in the garden.

Freesias are especially valued in bouquets for their sweet fragrance.

Snowdrops are known for blooming extremely early, sometimes while there's still snow on the ground.

Calla lilies grow from rhizomes and produce a single, elegantly curved petal-like bract around each flower spike.",TULIP,DAFFODIL,CROCUS,HYACINTH,IRIS,LILY,GLADIOLUS,AMARYLLIS,ALLIUM,ANEMONE,RANUNCULUS,FREESIA,SNOWDROP,CALLA
Common Garden Weeds,"Thistles produce deep taproots and sharp spines that make them tough to remove by hand.

Clover is sometimes tolerated or even encouraged in lawns since it can add nitrogen back into the soil.

Chickweed spreads quickly in cool weather and can form a dense mat across bare soil.

Plantain weed has broad, ribbed leaves and is unrelated to the banana-like plantain fruit.

Bindweed twines tightly around other plants and can be extremely difficult to fully eliminate once established.

Nutsedge is often mistaken for grass but can be identified by its triangular stem.

Pokeweed produces berries that are toxic to humans, though many birds can eat them safely.

Ragweed pollen is one of the most common triggers of seasonal allergies in late summer and fall.

Nettles can deliver a stinging, itchy reaction when touched, thanks to tiny hollow hairs on their leaves.

Burdock produces round, spiky seed heads that are famously credited with inspiring hook-and-loop fastener.

Henbit is a low-growing winter weed easily identified by its small purple flowers in early spring.

Purslane is edible and surprisingly nutritious, though most gardeners still treat it as an unwanted weed.

Ground ivy spreads along the soil surface by rooting wherever its trailing stems touch the ground.

Spurge plants release a milky sap when broken that can irritate skin on contact.",THISTLE,CLOVER,CHICKWEED,PLANTAIN,BINDWEED,NUTSEDGE,POKEWEED,RAGWEED,NETTLE,BURDOCK,HENBIT,PURSLANE,GROUNDIVY,SPURGE
